ID_evaluacion,evaluacion,calificacion,sentimiento
46340,I Jacenti en contacto con la compañía y no es nada para hacer que el intercambio ya tenga 30 días que pondré en el abogado hoy,1,negativo
89253,"Buenas noches, hasta ahora el drenaje no ha llegado a mi casa, mi trabajo ha terminado y el drenaje nada, ¿no tendré que hacerlo en Procom?",1,negativo
11418,Recibí para el producto con validez hasta que se fabriquen en 2016,4,positivo
101141,"La estufa llegó defectuosa. Fue eliminado para el intercambio. Estaba sin estufa y sin dinero. Hasta ahora no han enviado otra estufa, y mucho menos recibí información sobre el progreso de la entrega. Ya no sé a quién quejarse. Eliminaron el producto hace aproximadamente un mes.",1,negativo
78140,"Encontré el producto muy bien, una pena que no pudiera comprar uno más grande.",5,positivo
58156,¡El producto no describe su marca en el anuncio!,2,negativo
51298,"El libro ayuda a las personas a conocerse mejor. La numerología desentraña las energías que aportamos al nacer, que sentimos pero que no podemos entender.",5,positivo
5705,"No compre y trampa, absurdo, quiero que me devuelvan mi dinero, me llevó casi un mes llegar y cuando llegue me sorprende ver que usted es pirata, aquellos que compra en el tren.",1,negativo
55582,Canciones muy infantiles esperadas más del producto con las canciones más actuales,2,negativo
67912,"Buen procesador, no se bloquea, muy rápido, excelente acabado de aluminio; La cámara toma buenas fotos, películas con buena calidad. El único punto negativo es que aún no se ha actualizado a Nougat.",4,positivo
129530,"Hasta ahora está funcionando perfectamente, tiene MP3 a través de USB, Bluetooth, suficiente potencia y tiene un hermoso aspecto/diseño.",4,positivo
84754,"Procesador muy débil y RAM insuficiente. Aunque es de bajo costo, el dispositivo no honra el nombre de Motorola.",2,negativo
95474,"Compré este producto y provenía de un defecto conocido como Loop Infinite que no permite que el dispositivo se active. Intercambiaron y, el segundo dispositivo con 10 días de uso, dio el defecto de la batería que debería durar al menos 6 horas como se especifica el modelo, dura solo 1 horas y media. Lo tomé en asistencia LG y me informé que es un producto importado de la Corea no aprobada y, por lo tanto, no tiene garantía. Así que me puse en contacto con el proveedor donde compré Via Market Place en el submarino y esta me envió una batería nueva, sin embargo, no me dijo cuándo y no respondí a mis preguntas sobre cuál es la garantía. No compre ... No vale la pena invertir en un producto que cuesta más de mil reales sin garantía.",1,negativo
54189,"Gabinete muy estrecho, apenas encajan algunas cosas. Pero para el beneficio de costos hasta que valió la pena.",2,negativo
18394,"Casi perfecto, solo unas pocas adaptaciones, como la pantalla del mismo lado que la cinta glucémica para facilitar la lectura.",4,positivo
95362,La mejor manera de no deshacerse de los dispositivos solo por falta de sonido,5,positivo
43240,"Samsung On7 Smartphone muy bueno, se lo recomiendo a todos",4,positivo
58117,"Compré con 2 meses la goma de la nada comenzó a filtrarse y no podía usarlo, así que pensé que no era",1,negativo
72733,"Este teléfono inteligente siempre ha sido el sueño de mi nieta, así que estaba satisfecho",5,positivo
105242,"La impresora es realmente eficiente, con una calidad de impresión impecable con una autonomía satisfactoria.  Cumplió con nuestras expectativas.",4,positivo
54311,El dispositivo vino con defecto y hace un mes he estado esperando el intercambio.,1,negativo
64841,¡Además de ser de gran calidad tiene 5 años de garantía! Recomiendo !!! ¡Y la entrega súper rápida! ¡Felicidades!,4,positivo
43398,"Caballeros que vendió el producto y días después informó que no podía entregar, debido a la falta de disponibilidad del producto.  ¿Necesito dibujar la avulación por ti?  Adilson",1,negativo
103938,Como se esperaba. Recomiendo. Compraría de nuevo.,5,positivo
116991,Falta de información sobre cuántas lúmenes tiene esta lámpara.,2,negativo
70057,El producto tiene los agujeros incorrectos y debe cambiarse,1,negativo
15855,"Estoy muy satisfecho con el producto, así como la entrega.  ¡Agradecido!",4,positivo
40269,"Compré este teléfono por $ 1800.00 y con un mes lo dejé caer por primera vez, cuando dejó caer la pantalla y la pantalla. ¡Lo envié a la asistencia técnica de Samsung y me cobré el absurdo de $ 1090.00 para cambiar! No hay ajuste para pagar más de la mitad del teléfono para un concierto, no recomiendo este dispositivo, por lo que nunca se compra el teléfono celular Samsung.",1,negativo
101688,Entrega antes de la fecha límite. Excelente teléfono celular. ¡Lo recomiendo!,4,positivo
109770,Gran producto.  Cumplió completamente con nuestras expectativas. Muy práctico ... Recomiendo,4,positivo
50980,"Mi opinión es excelente, porque ya es mi tercera compra, y continuaré comprando.",4,positivo
12479,"Excelente calidad, velocidad en la entrega y fue muy bien atendida a tener dudas con respecto al producto.",5,positivo
41217,"Compré hace dos días. Excelente imagen, programación fácil, sin la necesidad de técnicos para la instalación, manual muy explicativo, control remoto súper simple y práctico. Entradas USB y HMDI, lástima que no tenga Bluetooth. También compré un soporte de pared indicado por la tienda/técnico/instalador para la tienda por $ 19.90. La única divergencia es que pagué R $ 2,799.00 en la tienda SC Rio Mar-Recife y ni siquiera conducen a nuestro vehículo. En otras tiendas (CB, ML, CF) no tenía el producto. Y aquí para nosotros, el servicio de la revista Luiza do sc Rio Mar es terrible (vendedores, gerentes, todos atentos a un video en el teléfono celular de uno de ellos a la que no les importaba).",5,positivo
107998,"A pesar del susto porque se rompió, la asistencia técnica me envió otra nueva en 3 días y fue impecable. ¡Super educado y atento puede comprar sin miedo, ejecute todo!",5,positivo
64817,Excelente producto para el cabello seco ... en el proceso químico o solar ... Piscinas ... mar..Etc,5,positivo
4403,"Producto de buena calidad, excelente sonido. ¡Lo recomiendo! Buena calidad de sonido, buen precio! Vale la pena.",5,positivo
125452,"Excelente producto! Lo recomiendo, porque es muy bueno. Me gustó y volvería a comprar.",5,positivo
90606,"El producto no parece tener el acabado, dejando los bordes de las sillas afiladas y peligrosas. Cuando nos levantamos, el talón golpea la madera y corta el pie de los que están sentados. Los respaldos llegaron sin el lijado final y se adhieren a la ropa cuando nos inclinamos, lo que termina desmoronando cuando nos levantamos.  Creo que ha habido algún error, porque los bosques que conectan los pies de las sillas son diferentes entre sí. Lo que salva es la mesa que, aunque vino con la punta de una de las esquinas rotas, tiene una fuerte resistencia y satisface la necesidad ...",1,negativo
4100,Producto con excelente calidad y buen precio. Recomiendo el producto,4,positivo
127844,"¡Realmente me gustó! Conocí todas mis expectativas. ¡Muy el mejor teléfono inteligente, pantalla grande muy rápida, hermosa también! Y la excelente entrega llegó mucho antes de la fecha límite programada. Me encantó ...",4,positivo
59703,"El producto es muy bueno, sirve a mis expectativas y la entrega fue la mitad de lo esperado por el sitio.",5,positivo
4484,"Compré el dispositivo con cuello dorado y la tienda me envió un negro. Recomendar el dispositivo, pero no recomiendo la tienda",5,positivo
101869,"Me encantó genial y llegué súper rápido OBG. Muy bien, incluso lo recomiendo un producto de gran calidad.",4,positivo
28155,¿Se puede montar en ambos laterales y otros debido a sus funciones?,4,positivo
36687,Quería saber que el sistema de audio si se ha denominado o no en el registro técnico no tiene este infoMance que está viendo un producto y es una gran sugerencia de otras películas y la información que desea ver es justo después del final de la página,1,negativo
51905,"Muy buen producto, llegó antes de la fecha límite",5,positivo
102480,La calidad de las sartenes deja mucho que desear. Los cables comienzan a estropear en los primeros usos. Pero no me arrepentí. Lo compré para la oferta y no hay forma de esperar mucho de un producto tan barato.,2,negativo
17634,"El control llegó con las baterías rotas y no funcionó en la televisión. Ya he hecho contacto para la devolución del producto y el reembolso, pero hasta ahora no he recibido una devolución.",1,negativo
59339,"Me encantó todo el set, ¡el producto es maravilloso!   La tela tiene gran calidad. Simplemente no es perfecto porque la subida de la cortina es rígida. Es necesario poner mucha fuerza, lo que termina dando la impresión de que el mango puede romper.",4,positivo
90352,Muy buen lego !!! Muy buen lego !!! LEGO muy bien !!! LEGO muy bien !!! LEGO muy bien !!! Muy bien !!! LEGO muy bien !!! Muy buen lego !!! Muy buen lego !!! Muy buen lego !!! LEGO muy bien !!!,5,positivo
20672,Producto altamente falsificado. Orrivel No compre. Mala mercancía y estoy totalmente insatisfecho.,1,negativo
85452,"Potente iluminación, batería a largo plazo, un producto reforzado de alta calidad.",5,positivo
119376,"El molinillo de sal es razonable, de 1 a 5 daría grado 2. El molinillo de pimienta es simplemente horrible, un producto de mala calidad. ¿Dónde has visto un molinillo que no? Me gustaría que hasta que se vuelva posible. Una cosa es que segura no estará en mi armario, va a la basura.",1,negativo
69878,"Compré el teléfono celular que llegaba a los auriculares, ya que puede llegar al teléfono celular sin auriculares",2,negativo
108936,"El producto cumplió con mis expectativas, llegó súper rápido, mucho antes de la fecha límite.",4,positivo
25467,"Los transportes terminan con el producto, nunca siempre intacto con defectos menores como resultado de la conducción en el transporte",2,negativo
125422,"Realmente me gustó el producto. Para ser excelente, tendría que tener los ideogramas chinos en las piezas. Cada pieza tiene dos lados. En uno de ellos podría haber llegado los ideogramas chinos originales.",4,positivo
6628,"La crianza de los hijos es muy hermosa, ligera y práctica, cumplió con las expectativas.",4,positivo
113188,"Me encantó el producto. Llegó antes de la fecha límite. Tiene una buena carga, para cargar el teléfono varias veces.",5,positivo
87129,Servicio rápido. Aprobado. Compraré de nuevo.,4,positivo
77082,"El material ciego es bueno, pero llegó húmedo y con manchas de tierra carecía de cuidado en el transporte y el almacenamiento.",2,negativo
15969,"Hermoso, pero en el interior es un poco pequeño. Pero me gustó mucho.",4,positivo
57506,"Nunca volveré a comprar esta marca. Mal producto. Material sin ninguna calidad, acabado horrible, simplemente no tengo el coraje de usar",1,negativo
40157,"Mi pedido no ha llegado, estoy esperando una respuesta. Buscaré mis derechos, una gran demora en el servicio, nadie me dio una respuesta al respecto y hasta el día de hoy dos semanas de retraso",1,negativo
53601,"No recibí los bienes. Ella regresó al remitente por error en la etiqueta, y sin mi pedido la compra fue cancelada. Esperando un extorio de la cantidad pagada.",1,negativo
